sandblast,noun,sandblasts
sandblast,verb,sandblasted,,sandblasting,sandblasts
sandblaster,noun,sandblasters
sandbox,noun,sandboxes
sander,noun,sanders
sandiness,noun,sandiness
sandman,noun,sandmen
sandpaper,noun,sandpaper/sandpapers
sandpaper,verb,sandpapered,,sandpapering,sandpapers
sandpiper,noun,sandpipers
sandstone,noun,sandstones/sandstone
sandstorm,noun,sandstorms
sandwich,noun,sandwiches
sandwich,verb,sandwiched,,sandwiching,sandwiches
sandy,adj,sandier,sandiest
sane,adj,saner,sanest
sangfroid,noun,sangfroid
sanguinary,adj,,
sanguine,adj,,
sanitarium,noun,sanitariums/sanitaria
sanitary,adj,,
sanitation,noun,sanitation
sanitise,verb,sanitised,,sanitising,sanitises
sanitize,verb,sanitized,,sanitizing,sanitizes
sanitorium,noun,sanitoria/sanitoriums
sanity,noun,sanity
santalwood,noun,santalwood/santalwoods
sap,noun,saps/sap
sap,verb,sapped,,sapping,saps
sapience,noun,sapience
sapient,adj,,
sapling,noun,saplings
sapphire,noun,sapphires/sapphire
sappy,adj,sappier,sappiest
saprophyte,noun,saprophytes
sapsucker,noun,sapsuckers
sarcasm,noun,sarcasm
sarcastic,adj,,
sarcastically,adv,,
sarcoma,noun,sarcoma/sarcomas/sarcomata
sarcophagus,noun,sarcophaguses/sarcophagi
sardine,noun,sardines/sardine
sardonic,adj,,
sardonically,adv,,
saree,noun,sarees
sari,noun,saris
sarsaparilla,noun,sarsaparilla
sartorial,adj,,
sash,noun,sashes
sassafras,noun,sassafras
sassy,adj,sassier,sassiest
satanic,adj,,
satanically,adv,,
satanism,noun,satanism
sate,verb,sated,,sating,sates
sateen,noun,sateen
satellite,adj,,
satellite,noun,satellites/satellite
satellited,adj,,
satiate,verb,satiated,,satiating,satiates
satiety,noun,satieties/satiety
satin,adj,,
satin,noun,satin
satin,verb,satined,,satining,satins
satinwood,noun,satinwood
satiny,adj,,
satire,noun,satires/satire
satirical,adj,,
satirically,adv,,
satirise,verb,satirised,,satirising,satirises
satirist,noun,satirists
satirize,verb,satirized,,satirizing,satirizes
satisfaction,noun,satisfactions/satisfaction
satisfactorily,adv,,
satisfactory,adj,,
satisfy,verb,satisfied,,satisfying,satisfies
satisfying,adj,,
saturate,noun,saturates/saturate
saturate,verb,saturated,,saturating,saturates
saturated,adj,,
saturation,noun,saturations/saturation
saturnine,adj,,
satyr,noun,satyrs
sauce,noun,sauces/sauce
saucepan,noun,saucepans
saucer,noun,saucers
sauciness,noun,sauciness
saucy,adj,saucier,sauciest
sauerkraut,noun,sauerkraut
sauna,noun,saunas
saunter,noun,saunters
saunter,verb,sauntered,,sauntering,saunters
sausage,noun,sausages/sausage
savage,adj,,
savage,noun,savages
savage,verb,savaged,,savaging,savages
savagely,adv,,
savageness,noun,savageness
savagery,noun,savageries/savagery
savanna,noun,savannas/savanna
savannah,noun,savannahs/savannah
savant,noun,savants
save,noun,saves
save,verb,saved,,saving,saves
saver,noun,savers
savings,noun,savings
savior,noun,saviors
saviour,noun,saviours
savor,noun,savor
savor,verb,savored,,savoring,savors
savory,adj,,
savory,noun,savories/savory
savour,noun,savour
savour,verb,savoured,,savouring,savours
savoury,adj,,
savoury,noun,savouries/savoury
savvy,adj,savvier,savviest
savvy,noun,savvy
savvy,verb,savvied,,savvying,savvies
saw,noun,saws
saw,verb,sawed,sawn,sawing,saws
saw-dust,noun,saw-dust/saw-dusts
sawdust,noun,sawdust/sawdusts
sawhorse,noun,sawhorses
sawmill,noun,sawmills
sawyer,noun,sawyers
sax,noun,saxes
saxophone,noun,saxophones
saxophonist,noun,saxophonists
say,noun,say
say,verb,said,said,saying,says
saying,noun,sayings
scab,noun,scabs/scab
scab,verb,scabbed,,scabbing,scabs
scabbard,noun,scabbards
scabby,adj,scabbier,scabbiest
scabies,noun,scabies
scabrous,adj,,
scad,noun,scads/scad
scaffold,noun,scaffolds
scaffold,verb,scaffolded,,scaffolding,scaffolds
scaffolding,noun,scaffolding
scalar,adj,,
scalar,noun,scalars
scald,noun,scalds/scald
scald,verb,scalded,,scalding,scalds
scale,noun,scales/scale
scale,verb,scaled,,scaling,scales
scalene,adj,,
scalene,noun,scalenes
scaley,adj,scalier,scaliest
scaling,noun,scaling/scalings
scallion,noun,scallions
scallop,noun,scallops
scallop,verb,scalloped,,scalloping,scallops
scalp,noun,scalps
scalp,verb,scalped,,scalping,scalps
scalpel,noun,scalpels
scalper,noun,scalpers
scaly,adj,scalier,scaliest
scam,noun,scams
scam,verb,scammed,,scamming,scams
scammer,noun,scammers
scamp,noun,scamps
scamp,verb,scamped,,scamping,scamps
scamper,verb,scampered,,scampering,scampers
scampi,noun,scampi
scan,noun,scans
scan,verb,scanned,,scanning,scans
scandal,noun,scandals/scandal
scandalise,verb,scandalised,,scandalising,scandalises
scandalize,verb,scandalized,,scandalizing,scandalizes
scandalmonger,noun,scandalmongers
scandalous,adj,,
scandalously,adv,,
scanner,noun,scanners
scanning,noun,scannings/scanning
scansion,noun,scansion
scant,adj,scanter,scantest
scant,verb,scanted,,scanting,scants
scantily,adv,,
scantiness,noun,scantiness
scanty,adj,scantier,scantiest
scapegoat,noun,scapegoats
scapegoat,verb,scapegoated,,scapegoating,scapegoats
scapegoating,noun,scapegoating
scapula,noun,scapulae/scapulas
scar,noun,scars
scar,verb,scarred,,scarring,scars
scarab,noun,scarabs
scarce,adj,scarcer,scarcest
scarce,adv,,
scarcely,adv,,
scarceness,noun,scarceness
scarcity,noun,scarcities/scarcity
scare,adj,,
scare,noun,scares
scare,verb,scared,,scaring,scares
scarecrow,noun,scarecrows
scarf,noun,scarves/scarfs
scarify,verb,scarified,,scarifying,scarifies
scarlet,adj,,
scarlet,noun,scarlets/scarlet
scary,adj,scarier,scariest
scat,noun,scats/scat
scat,verb,scatted,,scatting,scats
scathing,adj,,
scathingly,adv,,
scatter,noun,
scatter,verb,scattered,,scattering,scatters
scattered,adj,,
scattering,noun,scatterings
scavenge,verb,scavenged,,scavenging,scavenges
scavenger,noun,scavengers
scavenger,verb,scavengered,,scavengering,scavengers
scenario,noun,scenarios
scene,noun,scenes
scenic,adj,,
scenically,adv,,
scent,noun,scents/scent
scent,verb,scented,,scenting,scents
scented,adj,,
sceptic,noun,sceptics
sceptical,adj,,
sceptically,adv,,
scepticism,noun,scepticism
schedule,noun,schedules
schedule,verb,scheduled,,scheduling,schedules
scheduler,noun,schedulers
schema,noun,schemas/schemata
schematic,adj,,
schematic,noun,schematics
schematically,adv,,
scheme,noun,schemes
scheme,verb,schemed,,scheming,schemes
scherzo,noun,scherzi/scherzos
schism,noun,schisms/schism
schismatic,adj,,
schismatic,noun,schismatics
schist,noun,schists/schist
schizoid,adj,,
schizoid,noun,schizoids
schizophrenia,noun,schizophrenia/schizophrenias
schizophrenic,adj,,
schizophrenic,noun,schizophrenics
schlepp,verb,schlepped,,schlepping,schlepps
schmaltz,noun,schmaltz/schmaltzes
schmalz,noun,schmalz/schmalzes
schnapps,noun,schnapps
schnauzer,noun,schnauzers
scholar,noun,scholars
scholarly,adj,,
scholarship,noun,scholarships/scholarship
scholastic,adj,,
scholastically,adv,,
school,noun,schools/school
school,verb,schooled,,schooling,schools
school-child,noun,schoolchildren/school children/school-children
school-yard,noun,school-yards
schoolboy,noun,schoolboys
schoolchild,noun,schoolchildren/school children/school-children
schoolgirl,noun,schoolgirls
schoolhouse,noun,schoolhouses
schoolmaster,noun,schoolmasters
schoolmate,noun,schoolmates
schoolroom,noun,schoolrooms
schoolteacher,noun,schoolteachers
schoolwork,noun,schoolwork
schoolyard,noun,schoolyards
schooner,noun,schooners
schuss,verb,schussed,,schussing,schusses
sciatic,adj,,
sciatica,noun,sciatica/sciaticas
science,noun,sciences/science
scientific,adj,,
scientifically,adv,,
scientist,noun,scientists
scimitar,noun,scimitars
scintilla,noun,scintillas
scintillate,verb,scintillated,,scintillating,scintillates
scintillation,noun,scintillations/scintillation
scion,noun,scions
scissor,verb,scissored,,scissoring,scissors
scissors,noun,scissors
sclerosis,noun,scleroses/sclerosis
sclerotic,adj,,
sclerotic,noun,sclerotic
scoff,noun,scoffs/scoff
scoff,verb,scoffed,,scoffing,scoffs
scold,noun,scolds
scold,verb,scolded,,scolding,scolds
scoliosis,noun,scolioses/scoliosis
scollop,noun,scollops
scollop,verb,scolloped,,scolloping,scollops
scone,noun,scones
scoop,noun,scoops
scoop,verb,scooped,,scooping,scoops
scoot,verb,scooted,,scooting,scoots
scooter,noun,scooters
scope,noun,scopes/scope
scope,verb,scoped,,scoping,scopes
scorch,noun,scorches/scorch
scorch,verb,scorched,,scorching,scorches
scorching,adj,,
score,noun,scores
score,verb,scored,,scoring,scores
score-card,noun,score-cards
scoreboard,noun,scoreboards
scorecard,noun,scorecards
scored,adj,,
scorer,noun,scorers
scoring,noun,scoring/scorings
scorn,noun,scorns/scorn
scorn,verb,scorned,,scorning,scorns
scornful,adj,,
scornfully,adv,,
scorpion,noun,scorpions
scotch,noun,scotches
scotch,verb,scotched,,scotching,scotches
scour,noun,scours
scour,verb,scoured,,scouring,scours
scourge,noun,scourges
scourge,verb,scourged,,scourging,scourges
scout,noun,scouts
scout,verb,scouted,,scouting,scouts
scoutmaster,noun,scoutmasters
scowl,noun,scowls
scowl,verb,scowled,,scowling,scowls
scrabble,noun,
scrabble,verb,scrabbled,,scrabbling,scrabbles
scraggly,adj,,
scram,verb,scrammed,,scramming,scrams
scramble,noun,scrambles
scramble,verb,scrambled,,scrambling,scrambles
scrambler,noun,scramblers
scrap,noun,scraps/scrap
scrap,verb,scrapped,,scrapping,scraps
scrapbook,noun,scrapbooks
scrape,noun,scrapes
scrape,verb,scraped,,scraping,scrapes
scraper,noun,scrapers
scrappy,adj,scrappier,scrappiest
scratch,noun,scratches/scratch
scratch,verb,scratched,,scratching,scratches
scratchiness,noun,scratchiness
scratchy,adj,scratchier,scratchiest
scrawl,noun,scrawls
scrawl,verb,scrawled,,scrawling,scrawls
scrawny,adj,scrawnier,scrawniest
scream,noun,screams
scream,verb,screamed,,screaming,screams
screech,noun,screeches
screech,verb,screeched,,screeching,screeches
screen,noun,screens
screen,verb,screened,,screening,screens
screening,noun,screenings/screening
screenwriter,noun,screenwriters
screw,noun,screws/screw
screw,verb,screwed,,screwing,screws
screwdriver,noun,screwdrivers
scribble,noun,scribbles/scribble
scribble,verb,scribbled,,scribbling,scribbles
scribbler,noun,scribblers
scribe,noun,scribes
scribe,verb,scribed,,scribing,scribes
scrimmage,noun,scrimmages
scrimmage,verb,scrimmaged,,scrimmaging,scrimmages
scrimp,verb,scrimped,,scrimping,scrimps
scrimshaw,noun,scrimshaw/scrimshaws
scrimshaw,verb,scrimshawed,,scrimshawing,scrimshaws
scrip,noun,scrip
script,noun,scripts/script
script,verb,scripted,,scripting,scripts
scripted,adj,,
scriptural,adj,,
scripture,noun,scriptures/scripture
scriptwriter,noun,scriptwriters
scrofula,noun,scrofula
scroll,noun,scrolls
scroll,verb,scrolled,,scrolling,scrolls
scrooge,noun,scrooges
scrotum,noun,scrotums/scrota
scrounge,verb,scrounged,,scrounging,scrounges
scrounger,noun,scroungers
scrub,noun,scrub
scrub,verb,scrubbed,,scrubbing,scrubs
scrubber,noun,scrubbers
scrubby,adj,scrubbier,scrubbiest
scruff,verb,scruffed,,scruffing,scruffs
scruffy,adj,scruffier,scruffiest
scrunch,noun,
scrunch,verb,scrunched,,scrunching,scrunches
scruple,noun,scruples/scruple
scruple,verb,scrupled,,scrupling,scruples
scrupulous,adj,,
scrupulously,adv,,
scrutinise,verb,scrutinised,,scrutinising,scrutinises
scrutinize,verb,scrutinized,,scrutinizing,scrutinizes
scrutiny,noun,scrutinies/scrutiny
scud,noun,scud/scuds
scud,verb,scudded,,scudding,scuds
scuff,noun,scuffs
scuff,verb,scuffed,,scuffing,scuffs
scuffle,noun,scuffles
scuffle,verb,scuffled,,scuffling,scuffles
scull,noun,sculls
scull,verb,sculled,,sculling,sculls
scullion,noun,scullions
sculpt,verb,sculpted,,sculpting,sculpts
sculptor,noun,sculptors
sculptural,adj,,
sculpture,noun,sculptures/sculpture
sculpture,verb,sculptured,,sculpturing,sculptures
scum,noun,scum/scums
scupper,noun,scuppers
scupper,verb,scuppered,,scuppering,scuppers
scurf,noun,scurf
scurf,verb,scurfed,,scurfing,scurfs
scurfy,adj,scurfier,scurfiest
scurrilous,adj,,
scurry,noun,
scurry,verb,scurried,,scurrying,scurries
scurvy,adj,scurvier,scurviest
scurvy,noun,scurvy
scuttle,noun,scuttles
scuttle,verb,scuttled,,scuttling,scuttles
scythe,noun,scythes
scythe,verb,scythed,,scything,scythes
sea,noun,seas/sea
sea-bed,noun,sea-bed/sea-beds
sea-bird,noun,sea-birds
sea-food,noun,sea-food/sea-foods
sea-going,adj,,
sea-sick,adj,,
sea-sickness,noun,sea-sickness
seabed,noun,seabed/seabeds
seabird,noun,seabirds
seaboard,noun,seaboards
seacoast,noun,seacoasts
seafarer,noun,seafarers
seafaring,adj,,
seafood,noun,seafoods/seafood
seagoing,adj,,
seal,noun,seals/seal
seal,verb,sealed,,sealing,seals
sealant,noun,sealants/sealant
sealer,noun,sealers/sealer
sealskin,noun,sealskins/sealskin
seam,noun,seams
seam,verb,seamed,,seaming,seams
seaman,noun,seamen
seamanship,noun,seamanship
seamless,adj,,
seamstress,noun,seamstresses
seamy,adj,seamier,seamiest
seaport,noun,seaports
sear,adj,,
sear,verb,seared,,searing,sears
search,noun,searches
search,verb,searched,,searching,searches
search-light,noun,search-lights
searcher,noun,searchers
searchingly,adv,,
searchlight,noun,searchlights
seashell,noun,seashells/seashell
seashore,noun,seashores/seashore
seasick,adj,,
seasickness,noun,seasickness
seaside,noun,seasides
season,noun,seasons
season,verb,seasoned,,seasoning,seasons
seasonable,adj,,
seasonal,adj,,
seasonally,adv,,
seasoning,noun,seasonings/seasoning
seat,noun,seats
seat,verb,seated,,seating,seats
seaward,adj,,
seaward,adv,,
seaweed,noun,seaweeds/seaweed
seaworthy,adj,,
sebaceous,adj,,
secede,verb,seceded,,seceding,secedes
secession,noun,secessions/secession
secessionist,noun,secessionists
seclude,verb,secluded,,secluding,secludes
secluded,adj,,
seclusion,noun,seclusions/seclusion
seclusive,adj,,
second,adj,,
second,noun,seconds
second,verb,seconded,,seconding,seconds
second-hand,adj,,
secondarily,adv,,
secondary,adj,,
secondary,noun,secondaries
secondhand,adj,,
secondly,adv,,
secrecy,noun,secrecy
secret,adj,,
secret,noun,secrets/secret
secretarial,adj,,
secretariat,noun,secretariats
secretary,noun,secretaries
secrete,verb,secreted,,secreting,secretes
secretion,noun,secretions/secretion
secretive,adj,,
secretively,adv,,
secretiveness,noun,secretiveness
secretly,adv,,
sect,noun,sects
sectarian,adj,,
sectarian,noun,sectarians
sectarianism,noun,sectarianism
section,noun,sections/section
section,verb,sectioned,,sectioning,sections
sectional,adj,,
sectionalism,noun,sectionalism
sector,noun,sectors
sector,verb,sectored,,sectoring,sectors
secular,adj,,
secularisation,noun,secularisation
secularise,verb,secularised,,secularising,secularises
secularised,adj,,
secularism,noun,secularism
secularization,noun,secularization
secularize,verb,secularized,,secularizing,secularizes
secularized,adj,,
secure,adj,securer,securest
secure,verb,secured,,securing,secures
securely,adv,,
security,noun,securities/security
sedan,noun,sedans
sedate,adj,sedater,sedatest
sedate,verb,sedated,,sedating,sedates
sedation,noun,sedation/sedations
sedative,adj,,
sedative,noun,sedatives/sedative
sedentary,adj,,
sedentary,noun,sedentaries
sedge,noun,sedges/sedge
sediment,noun,sediment
sediment,verb,sedimented,,sedimenting,sediments
sedimentary,adj,,
sedimentation,noun,sedimentation/sedimentations
sedition,noun,sedition
seditious,adj,,
seduce,verb,seduced,,seducing,seduces
seducer,noun,seducers
seduction,noun,seductions/seduction
seductive,adj,,
seductively,adv,,
sedulous,adj,sedulouser,sedulousest
see,verb,saw,seen,seeing,sees
see-saw,noun,see-saw/see-saws
see-saw,verb,see-sawed,,see-sawing,see-saws
seed,adj,,
seed,noun,seeds/seed
seed,verb,seeded,,seeding,seeds
seediness,noun,seediness
seeding,noun,seedings/seeding
seedless,adj,,
seedling,noun,seedlings
seedy,adj,seedier,seediest
seek,verb,sought,sought,seeking,seeks
seeker,noun,seekers
seem,verb,seemed,,seeming,seems
seeming,adj,,
seemingly,adv,,
seemliness,noun,seemliness
seemly,adj,,
seep,verb,seeped,,seeping,seeps
seepage,noun,seepage
seer,noun,seers
seersucker,noun,seersucker
seesaw,noun,seesaws/seesaw
seesaw,verb,seesawed,,seesawing,seesaws
seethe,verb,seethed,,seething,seethes
segment,noun,segments
segment,verb,segmented,,segmenting,segments
segmentation,noun,segmentation/segmentations
segregate,verb,segregated,,segregating,segregates
segregated,adj,,
segregation,noun,segregations/segregation
segregationist,noun,segregationists
segue,noun,segues
segue,verb,segued,,seguing,segues
seismic,adj,,
seismically,adv,,
seismograph,noun,seismographs
seismographic,adj,,
seismologist,noun,seismologists
seismology,noun,seismology
seize,verb,seized,,seizing,seizes
seizure,noun,seizures/seizure
seldom,adv,,
select,verb,selected,,selecting,selects
selection,noun,selections/selection
selective,adj,,
selectively,adv,,
selectivity,noun,selectivities/selectivity
selectman,noun,selectmen
selector,noun,selectors
selenium,noun,selenium
self,noun,selves/self
self,verb,selfed,,selfing,selfs
self-same,adj,,
selfish,adj,,
selfishly,adv,,
selfishness,noun,selfishness
selfless,adj,,
selflessly,adv,,
selflessness,noun,selflessness
selfsame,adj,,
sell,noun,
sell,verb,sold,sold,selling,sells
seller,noun,sellers
seltzer,noun,seltzers/seltzer
selvage,noun,selvages
selvage,verb,selvaged,,selvaging,selvages
selvedge,noun,selvedges
selvedge,verb,selvedged,,selvedging,selvedges
semantic,adj,,
semantically,adv,,
semantics,noun,semantics
semaphore,noun,semaphores/semaphore
semaphore,verb,semaphored,,semaphoring,semaphores
semblance,noun,semblances
semen,noun,semen
semester,noun,semesters
semi,noun,semis
semi-annual,adj,,
semi-automatic,adj,,
semi-automatic,noun,semi-automatics
semi-circle,noun,semi-circles
semi-circular,adj,,
semi-conductor,noun,semi-conductors
semi-conscious,adj,,
semi-final,adj,,
semi-final,noun,semi-finals
semi-finalist,noun,semi-finalists
semi-monthly,adj,,
semi-monthly,adv,,
semi-permeable,adj,,
semi-precious,adj,,
semi-private,adj,,
semi-professional,adj,,
semi-professional,noun,semi-professionals
semi-retired,adj,,
semi-skilled,adj,,
semi-tropical,adj,,
semi-weekly,adj,,
semi-weekly,adv,,
semiannual,adj,,
semiautomatic,adj,,
semiautomatic,noun,semiautomatics
semicircle,noun,semicircles
semicircular,adj,,
semiconductor,noun,semiconductors
semiconscious,adj,,
semifinal,adj,,
semifinal,noun,semifinals
semifinalist,noun,semifinalists
semimonthly,adj,,
semimonthly,adv,,
seminal,adj,,
seminar,noun,seminars
seminarian,noun,seminarians
seminary,noun,seminaries
semipermeable,adj,,
semiprecious,adj,,
semiprivate,adj,,
semiprofessional,adj,,
semiprofessional,noun,semiprofessionals
semiretired,adj,,
semiskilled,adj,,
semitone,noun,semitones
semitropical,adj,,
semiweekly,adj,,
semiweekly,adv,,
senate,noun,senates
senator,noun,senators
senatorial,adj,,
send,verb,sent,sent,sending,sends
sender,noun,senders
senile,adj,,
senility,noun,senility
senior,adj,,
senior,noun,seniors
seniority,noun,seniorities/seniority
senna,noun,senna
sensation,noun,sensations/sensation
sensational,adj,,
sensationalism,noun,sensationalism
sensationalist,noun,sensationalists
sensationally,adv,,
sense,noun,senses/sense
sense,verb,sensed,,sensing,senses
senseless,adj,,
senselessly,adv,,
senselessness,noun,senselessness
sensibility,noun,sensibilities/sensibility
sensibly,adv,,
sensitisation,noun,sensitisation/sensitisations
sensitise,verb,sensitised,,sensitising,sensitises
sensitised,adj,,
sensitive,adj,,
sensitive,noun,sensitives
sensitively,adv,,
sensitiveness,noun,sensitiveness
sensitivity,noun,sensitivities/sensitivity
sensitization,noun,sensitization/sensitizations
sensitize,verb,sensitized,,sensitizing,sensitizes
sensitized,adj,,
sensor,noun,sensors
sensory,adj,,
sensual,adj,,
sensuality,noun,sensuality
sensuous,adj,,
sensuously,adv,,
sensuousness,noun,sensuousness
sentence,noun,sentences
sentence,verb,sentenced,,sentencing,sentences
sententious,adj,sententiouser,sententiousest
sentience,noun,sentience
sentient,adj,,
sentiment,noun,sentiments/sentiment
sentimental,adj,,
sentimentalise,verb,sentimentalised,,sentimentalising,sentimentalises
sentimentalism,noun,sentimentalism
sentimentalist,noun,sentimentalists
sentimentality,noun,sentimentality
sentimentalize,verb,sentimentalized,,sentimentalizing,sentimentalizes
sentimentally,adv,,
sentinel,noun,sentinels
sentry,noun,sentries
sepal,noun,sepals
separable,adj,,
separate,adj,,
separate,verb,separated,,separating,separates
separately,adv,,
separation,noun,separations/separation
separatism,noun,separatism
separatist,adj,,
separatist,noun,separatists
separator,noun,separators
sepia,noun,sepia
sepsis,noun,sepses/sepsis
septic,adj,,
septicaemia,noun,septicaemia/septicaemias
septicemia,noun,septicemia/septicemias
septuagenarian,noun,septuagenarians
septum,noun,septums/septa
sepulcher,noun,sepulchers
sepulchral,adj,,
sepulchre,noun,sepulchres
sequel,noun,sequels
sequence,noun,sequences/sequence
sequence,verb,sequenced,,sequencing,sequences
sequencer,noun,sequencers
sequencing,noun,sequencing/sequencings
sequential,adj,,
sequentially,adv,,
sequester,noun,sequesters
sequester,verb,sequestered,,sequestering,sequesters
sequestration,noun,sequestrations/sequestration
sequoia,noun,sequoia
sere,adj,,
serenade,noun,serenades
serenade,verb,serenaded,,serenading,serenades
serendipitous,adj,,
serendipity,noun,serendipities/serendipity
serene,adj,,
serenely,adv,,
serenity,noun,serenity
serf,noun,serfs
serfdom,noun,serfdom
serge,noun,serge
sergeant,noun,sergeants
serial,adj,,
serial,noun,serials
serialisation,noun,serialisations
serialise,verb,serialised,,serialising,serialises
serialization,noun,serializations
serialize,verb,serialized,,serializing,serializes
serially,adv,,
series,noun,series
serious,adj,,
seriously,adv,,
seriousness,noun,seriousness
sermon,noun,sermons
sermonize,verb,sermonized,,sermonizing,sermonizes
serous,adj,,
serpent,noun,serpents
serpentine,adj,,
serpentine,noun,serpentines/serpentine
serrated,adj,,
serried,adj,,
serum,adj,,
serum,noun,serums/sera/serum
servant,noun,servants
serve,noun,serves/serve
serve,verb,served,,serving,serves
server,noun,servers
service,noun,services/service
service,verb,serviced,,servicing,services
serviceable,adj,,
serviceman,noun,servicemen
servicewoman,noun,servicewomen
serviette,noun,serviettes
servile,adj,,
servility,noun,servility
serving,noun,servings/serving
servitude,noun,servitude
servo,adj,,
servo-mechanism,noun,servo-mechanism/servo-mechanisms
servomechanism,noun,servomechanism/servomechanisms
sesame,noun,sesame
session,noun,sessions/session
set,adj,,
set,noun,sets/set
set,verb,set,set,setting,sets
set-back,noun,set-backs
set-up,noun,set-ups
setback,noun,setbacks
settable,adj,,
settee,noun,settees
setter,noun,setters
setting,noun,settings
settle,verb,settled,,settling,settles
settled,adj,,
settlement,noun,settlements/settlement
settler,noun,settlers
setup,noun,setups
seventeenth,adj,,
seventh,adj,,
seventh,noun,sevenths
seventy,adj,,
seventy,noun,seventies
sever,verb,severed,,severing,severs
several,adj,,
severally,adv,,
severance,noun,severance/severances
severe,adj,severer,severest
severely,adv,,
severity,noun,severities/severity
sew,verb,sewed,sewn,sewing,sews
sewage,noun,sewage
sewer,noun,sewers
sewerage,noun,sewerage
sex,noun,sexes/sex
sex,verb,sexed,,sexing,sexes
sexagenarian,adj,,
sexagenarian,noun,sexagenarians
sexiness,noun,sexiness
sexism,noun,sexism
sexist,adj,,
sexist,noun,sexists
sexless,adj,,
sextant,noun,sextants
sextet,noun,sextets
sexton,noun,sextons
sexual,adj,,
sexual,noun,sexuals
sexuality,noun,sexualities/sexuality
sexually,adv,,
sexy,adj,sexier,sexiest
shabbily,adv,,
shabbiness,noun,shabbiness
shabby,adj,shabbier,shabbiest
shack,noun,shacks
shack,verb,shacked,,shacking,shacks
shackle,noun,shackles
shackle,verb,shackled,,shackling,shackles
shad,noun,shads/shad
shade,noun,shades/shade
shade,verb,shaded,,shading,shades
shading,noun,shadings/shading
shadow,adj,,
shadow,noun,shadows/shadow
shadow,verb,shadowed,,shadowing,shadows
shadow-box,verb,shadow-boxed,,shadow-boxing,shadow-boxes
shadowbox,verb,shadowboxed,,shadowboxing,shadowboxes
shadowing,noun,shadowings/shadowing
shadowy,adj,,
shady,adj,shadier,shadiest
shaft,noun,shafts
shaft,verb,shafted,,shafting,shafts
shag,adj,,
shag,noun,shags/shag
shagginess,noun,shagginess
shaggy,adj,shaggier,shaggiest
shaikh,noun,shaikhs
shake,noun,shakes
shake,verb,shook,shaken,shaking,shakes
shake-down,noun,shake-downs
shake-up,noun,shake-ups
shakedown,noun,shakedowns
shaker,noun,shakers
shakes,noun,shakes
shakeup,noun,shakeups
shakily,adv,,
shakiness,noun,shakiness
shaky,adj,shakier,shakiest
shale,noun,shales/shale
shallot,noun,shallots
shallow,adj,shallower,shallowest
shallow,verb,shallowed,,shallowing,shallows
shallowness,noun,shallowness
sham,noun,sham
sham,verb,shammed,,shamming,shams
shaman,noun,shamans
shamble,verb,shambled,,shambling,shambles
shambles,noun,
shame,noun,shame
shame,verb,shamed,,shaming,shames
shamefaced,adj,,
shameful,adj,,
shamefully,adv,,
shamefulness,noun,shamefulness
shameless,adj,,
shamelessly,adv,,
shampoo,noun,shampoos/shampoo
shampoo,verb,shampooed,,shampooing,shampoos
shamrock,noun,shamrocks
shanghai,verb,shanghaied,,shanghaiing,shanghais
shank,noun,shanks
shanty,noun,shanties
shantytown,noun,shantytowns
shape,noun,shapes/shape
shape,verb,shaped,,shaping,shapes
shapeless,adj,,
shapelessness,noun,shapelessness
shapely,adj,shapelier,shapeliest
sharable,adj,,
shard,noun,shards
share,noun,shares/share
share,verb,shared,,sharing,shares
shareable,adj,,
sharecropper,noun,sharecroppers
shareholder,noun,shareholders
shark,noun,sharks
sharkskin,noun,sharkskin
sharp,adj,sharper,sharpest
sharp,adv,,
sharp,noun,sharps
sharpen,verb,sharpened,,sharpening,sharpens
sharpener,noun,sharpeners
sharply,adv,,
sharpness,noun,sharpness
sharpshooter,noun,sharpshooters
shatter,verb,shattered,,shattering,shatters
shatterproof,adj,,
shave,noun,shaves
shave,verb,shaved,shaven,shaving,shaves
shaver,noun,shavers
shaving,noun,shavings
shawl,noun,shawls
shaykh,noun,shaykhs
sheaf,noun,sheaves
shear,noun,shears
shear,verb,sheared,shorn,shearing,shears
shearer,noun,shearers
shears,noun,shears
sheath,noun,sheaths
sheathe,verb,sheathed,,sheathing,sheathes
shed,noun,sheds
shed,verb,shed,shed,shedding,sheds
sheen,noun,sheen
sheep,noun,sheep
sheepdog,noun,sheepdogs
sheepish,adj,,
sheepishly,adv,,
sheepishness,noun,sheepishness
sheepskin,noun,sheepskins/sheepskin
sheer,adj,sheerer,sheerest
sheer,adv,,
sheer,verb,sheered,,sheering,sheers
sheet,noun,sheets
sheet,verb,sheeted,,sheeting,sheets
sheeting,noun,sheeting
sheik,noun,sheiks
sheikh,noun,sheikhs
shelf,noun,shelves
shell,noun,shells/shell
shell,verb,shelled,,shelling,shells
shellac,noun,shellac
shellac,verb,shellacked,shellacked,shellacking,shellacs
shellacking,noun,shellackings
shellfish,noun,shellfish/shellfishes
shelter,noun,shelters/shelter
shelter,verb,sheltered,,sheltering,shelters
sheltered,adj,,
shelve,verb,shelved,,shelving,shelves
shenanigan,noun,shenanigans
shepherd,noun,shepherds
shepherd,verb,shepherded,,shepherding,shepherds
shepherdess,noun,shepherdesses
sherbet,noun,sherbets/sherbet
sheriff,noun,sheriffs
sherry,noun,sherries/sherry
sheykh,noun,sheykhs
shibboleth,noun,shibboleths
shield,noun,shields
